Filename,Latitude,Longitude,Altitude
Ellesmere_IR_flight01_1000ft_006251.tif,-43.4487358,172.2687588,304.8
Ellesmere_IR_flight01_1000ft_006261.tif,-43.4487358,172.2687588,304.8
Ellesmere_IR_flight01_1000ft_006271.tif,-43.448825500000005,172.268462,304.8
Ellesmere_IR_flight01_1000ft_006281.tif,-43.448825500000005,172.268462,304.8
Ellesmere_IR_flight01_1000ft_006291.tif,-43.448825500000005,172.268462,304.8
Ellesmere_IR_flight01_1000ft_006301.tif,-43.4489047,172.26816019999998,304.8
Ellesmere_IR_flight01_1000ft_006311.tif,-43.4489047,172.26816019999998,304.8
Ellesmere_IR_flight01_1000ft_006321.tif,-43.4489047,172.26816019999998,304.8
Ellesmere_IR_flight01_1000ft_006331.tif,-43.4489753,172.2678572,304.8
Ellesmere_IR_flight01_1000ft_006341.tif,-43.4489753,172.2678572,304.8
Ellesmere_IR_flight01_1000ft_006351.tif,-43.449034600000005,172.26755,304.8
Ellesmere_IR_flight01_1000ft_006361.tif,-43.449034600000005,172.26755,304.8
Ellesmere_IR_flight01_1000ft_006371.tif,-43.449034600000005,172.26755,304.8
Ellesmere_IR_flight01_1000ft_006381.tif,-43.4490814,172.26723819999998,304.8
Ellesmere_IR_flight01_1000ft_006391.tif,-43.4490814,172.26723819999998,304.8
Ellesmere_IR_flight01_1000ft_006401.tif,-43.4490814,172.26723819999998,304.8
Ellesmere_IR_flight01_1000ft_006411.tif,-43.4491156,172.2669228,304.8
Ellesmere_IR_flight01_1000ft_006421.tif,-43.4491156,172.2669228,304.8
Ellesmere_IR_flight01_1000ft_006431.tif,-43.449137,172.26660189999998,304.8
Ellesmere_IR_flight01_1000ft_006441.tif,-43.449137,172.26660189999998,304.8
Ellesmere_IR_flight01_1000ft_006451.tif,-43.449137,172.26660189999998,304.8
Ellesmere_IR_flight01_1000ft_006461.tif,-43.44914550000001,172.2662789,304.8
Ellesmere_IR_flight01_1000ft_006471.tif,-43.44914550000001,172.2662789,304.8
Ellesmere_IR_flight01_1000ft_006481.tif,-43.44914550000001,172.2662789,304.8
Ellesmere_IR_flight01_1000ft_006491.tif,-43.4491406,172.26595450000002,304.8
Ellesmere_IR_flight01_1000ft_006501.tif,-43.4491406,172.26595450000002,304.8
Ellesmere_IR_flight01_1000ft_006511.tif,-43.449123,172.26562890000002,304.8
Ellesmere_IR_flight01_1000ft_006521.tif,-43.449123,172.26562890000002,304.8
Ellesmere_IR_flight01_1000ft_006531.tif,-43.449123,172.26562890000002,304.8
Ellesmere_IR_flight01_1000ft_006541.tif,-43.449093000000005,172.2653046,304.8
Ellesmere_IR_flight01_1000ft_006551.tif,-43.449093000000005,172.2653046,304.8
Ellesmere_IR_flight01_1000ft_006561.tif,-43.449093000000005,172.2653046,304.8
Ellesmere_IR_flight01_1000ft_006571.tif,-43.4490518,172.264983,304.8
Ellesmere_IR_flight01_1000ft_006581.tif,-43.4490518,172.264983,304.8
